Gene,true_log2_fc,sparsity_g1,sparsity_g2,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Gene1928,0,0.979919678714859,0.978768577494692,0.99171706118594,0.208305272035868,0.02,0.021,1
Gene1929,0,0.801204819277108,0.791932059447983,0.648595784018555,-0.130120483004755,0.199,0.208,1
Gene1930,0,0.949799196787149,0.959660297239915,0.858487387280873,-0.698890685417139,0.05,0.04,1
Gene1931,-1.28674881683626,0.92570281124498,0.878980891719745,0.0328205327710005,-0.296129717988968,0.074,0.121,1
Gene1932,0,0.983935742971888,0.995753715498939,0.07316259140105,2.21547663289412,0.016,0.004,1
Gene1933,3.41006723113757,0.839357429718876,0.991507430997877,8.19373656647622e-18,5.02862082726131,0.161,0.008,2.93008019617189e-14
Gene1934,0,0.943775100401606,0.921443736730361,,,,,
Gene1935,0,0.905622489959839,0.904458598726115,0.722117655588361,-0.141597941032448,0.094,0.096,1
Gene1936,0,0.881526104417671,0.889596602972399,0.502898876784944,0.275693168468415,0.118,0.11,1
Gene1937,0.565625631007442,0.757028112449799,0.878980891719745,4.20038763089738e-07,1.3355040355483,0.243,0.121,0.0015020586168089
Gene1938,3.28797928674431,0.973895582329317,0.997876857749469,0.000955325372199577,4.89284949369974,0.026,0.002,1
Gene1939,0,0.895582329317269,0.929936305732484,0.0541577096572705,0.680957878590289,0.104,0.07,1
Gene1940,0,0.668674698795181,0.736730360934183,0.00291996126295206,0.685905239577001,0.331,0.263,1
Gene1941,0,0.957831325301205,0.955414012738854,,,,,
Gene1942,0,0.945783132530121,0.966029723991507,0.155728677519368,0.699706513765299,0.054,0.034,1
Gene1943,0,0.859437751004016,0.889596602972399,0.0844224363935817,0.543225858926953,0.141,0.11,1
Gene1944,0,0.917670682730924,0.9447983014862,0.111856833214966,0.474517306719589,0.082,0.055,1
Gene1945,-1.65973646425027,0.580321285140562,0.307855626326964,9.86496689581928e-23,-1.2093057492496,0.42,0.692,3.52771216194498e-19
Gene1946,0,0.781124497991968,0.749469214437367,0.419387948637584,-0.110032015046724,0.219,0.251,1
Gene1947,0,0.730923694779117,0.798301486199575,0.00492085670960257,0.607244113566952,0.269,0.202,1
Gene1948,0,0.674698795180723,0.753715498938429,0.0029492811621271,0.591560412225932,0.325,0.246,1
Gene1949,-1.25937193749906,0.963855421686747,0.94692144373673,0.372165301626288,-0.487770107728791,0.036,0.053,1
Gene1950,0,0.997991967871486,0.997876857749469,,,,,
Gene1951,0,0.939759036144578,0.980891719745223,0.000328624929321987,2.40726412325245,0.06,0.019,1
Gene1952,0,0.817269076305221,0.83864118895966,0.250604582910774,0.274573663112357,0.183,0.161,1
Gene1953,0,0.779116465863454,0.808917197452229,0.282002941896525,0.226127934357069,0.221,0.191,1
Gene1954,0,0.983935742971888,0.959660297239915,0.0410375388817958,-0.868696824773865,0.016,0.04,1
Gene1955,0,0.845381526104418,0.857749469214437,0.60071892208579,0.153641347095376,0.155,0.142,1
Gene1956,0,0.833333333333333,0.870488322717622,0.0868133050143601,0.642860293289708,0.167,0.13,1
Gene1957,0,0.969879518072289,0.968152866242038,0.991577394573537,0.352571029007823,0.03,0.032,1
Gene1958,0,0.987951807228916,0.985138004246284,0.631689756636796,-0.650890535254394,0.012,0.015,1
Gene1959,0,0.845381526104418,0.83864118895966,0.948853175063678,0.242143129371573,0.155,0.161,1
Gene1960,0,0.92570281124498,0.932059447983015,0.542046895838724,0.418054866132084,0.074,0.068,1
Gene1961,0,0.963855421686747,0.961783439490446,0.502195039004919,-0.840077372492268,0.036,0.038,1
Gene1962,0,0.929718875502008,0.940552016985138,,,,,
Gene1963,0,0.923694779116466,0.936305732484076,0.273004537678582,0.758145965366711,0.076,0.064,1
Gene1964,0,0.875502008032129,0.900212314225053,0.418997566413647,-0.133086745388692,0.124,0.1,1
Gene1965,0,0.937751004016064,0.938428874734607,0.795269392577137,-0.193742189948876,0.062,0.062,1
Gene1966,0,0.995983935742972,0.987261146496815,0.146804847231353,-2.18320507446618,0.004,0.013,1
Gene1967,0,0.78714859437751,0.817409766454352,0.224661960974992,0.230189045773071,0.213,0.183,1
Gene1968,0,0.943775100401606,0.917197452229299,,,,,
Gene1969,0,0.945783132530121,0.9447983014862,0.534993446087323,-0.757514260807079,0.054,0.055,1
Gene1970,0,0.769076305220884,0.800424628450106,0.138155339758475,0.409195981445442,0.231,0.2,1
Gene1971,0,0.981927710843373,0.991507430997877,0.270929808713042,0.811098516828428,0.018,0.008,1
Gene1972,0,0.813253012048193,0.847133757961784,0.35620817421726,-0.120852205238438,0.187,0.153,1
Gene1973,1.16869684718964,0.975903614457831,0.985138004246284,0.32254714752679,0.495679239289195,0.024,0.015,1
Gene1974,0,0.879518072289157,0.889596602972399,0.474771228129783,0.357557814084389,0.12,0.11,1
Gene1975,3.31131570472738,0.905622489959839,0.997876857749469,1.68556375213777e-11,7.28363887074853,0.094,0.002,6.02757597764466e-08
Gene1976,0,0.630522088353414,0.673036093418259,0.0960455049069836,0.302564610854872,0.369,0.327,1
Gene1977,0,0.877510040160643,0.883227176220807,0.794241413352501,-0.10485684103715,0.122,0.117,1
Gene1978,0,0.947791164658635,0.910828025477707,0.050959092310109,-0.576105902364971,0.052,0.089,1
Gene1979,0,0.91566265060241,0.936305732484076,0.157766742644379,0.587868182188509,0.084,0.064,1
Gene1980,-3.11424749654259,0.941767068273092,0.677282377919321,1.42360381838928e-25,-2.91834978742901,0.058,0.323,5.09080725456005e-22
Gene1981,0,0.927710843373494,0.9447983014862,0.309817927610892,0.253558131511036,0.072,0.055,1
Gene1982,0,0.72289156626506,0.726114649681529,0.744147860925184,0.189000004927964,0.277,0.274,1
Gene1983,0,0.985943775100402,0.989384288747346,0.571141349937953,0.632300774723821,0.014,0.011,1
Gene1984,0,0.979919678714859,0.980891719745223,0.668718294717811,0.734910157709668,0.02,0.019,1
Gene1985,0,0.837349397590361,0.86411889596603,0.0726522151608939,0.731041470345323,0.163,0.136,1
Gene1986,0,0.973895582329317,0.976645435244161,0.610653586140236,0.447555328738844,0.026,0.023,1
Gene1987,0,0.897590361445783,0.925690021231422,,,,,
Gene1988,0,0.887550200803213,0.895966029723992,,,,,
Gene1989,0,0.949799196787149,0.957537154989384,0.351873083628747,0.767259123988635,0.05,0.042,1
Gene1990,0,0.817269076305221,0.849256900212314,0.157919914998919,0.464395346331596,0.183,0.151,1
Gene1991,0,0.8714859437751,0.883227176220807,0.392371584071883,0.493245626063936,0.129,0.117,1
Gene1992,0,0.795180722891566,0.81104033970276,0.441748821627177,0.208653792745583,0.205,0.189,1
Gene1993,3.6532114849781,0.951807228915663,0.997876857749469,3.21825745297868e-05,2.29042993650597,0.048,0.002,0.115084886518518
Gene1994,0,0.837349397590361,0.86411889596603,0.286196225046536,0.252791120006633,0.163,0.136,1
Gene1995,0,0.947791164658635,0.957537154989384,0.380482794024179,0.486457580980113,0.052,0.042,1
Gene1996,0,0.807228915662651,0.868365180467091,0.0190325907179263,0.405189848212815,0.193,0.132,1
Gene1997,0,0.949799196787149,0.934182590233546,0.385724669052009,-0.127028931767566,0.05,0.066,1
Gene1998,0,0.857429718875502,0.91932059447983,0.00131613309353264,1.0706468993608,0.143,0.081,1
Gene1999,0,0.771084337349398,0.785562632696391,0.406331848713592,0.319641236689671,0.229,0.214,1
Gene2000,0,0.881526104417671,0.898089171974522,0.801358183794607,-0.171664775203837,0.118,0.102,1
Gene2001,0,0.859437751004016,0.904458598726115,0.0691269568546603,0.572218230572913,0.141,0.096,1
Gene2002,0,0.923694779116466,0.925690021231422,0.893533235405766,-0.292518331078491,0.076,0.074,1
Gene2003,0,0.889558232931727,0.921443736730361,0.0665018839284195,0.787246475585216,0.11,0.079,1
Gene2004,0,0.823293172690763,0.857749469214437,0.0527110957295664,0.717543467762436,0.177,0.142,1
Gene2005,-3.07854068372664,0.891566265060241,0.496815286624204,3.02156689854357e-44,-2.74785642231766,0.108,0.503,1.08051232291918e-40
Gene2006,3.36214735312065,0.85140562248996,0.976645435244161,2.39674054005293e-11,2.0410420925782,0.149,0.023,8.57074417122927e-08
Gene2007,0,0.714859437751004,0.719745222929936,0.615600221839297,0.290620554573539,0.285,0.28,1
Gene2008,1.01252087810113,0.889558232931727,0.949044585987261,0.000367864531848427,1.49842031479875,0.11,0.051,1
Gene2009,0,0.857429718875502,0.883227176220807,0.148195550000405,0.496439269606303,0.143,0.117,1
Gene2010,0,0.835341365461847,0.834394904458599,,,,,
Gene2011,0,0.983935742971888,0.989384288747346,0.481748467015856,0.459086201279084,0.016,0.011,1
Gene2012,0,0.985943775100402,0.978768577494692,0.669297680616388,1.03571138531998,0.014,0.021,1
Gene2013,0,0.911646586345381,0.921443736730361,0.526225099005278,0.28823695181488,0.088,0.079,1
Gene2014,0,0.869477911646586,0.895966029723992,0.0898412172205028,0.739086169556204,0.131,0.104,1
Gene2015,0,0.744979919678715,0.772823779193206,0.249528820992709,0.369811493687903,0.255,0.227,1
Gene2016,0.783646863638041,0.64859437751004,0.81104033970276,3.58132440215717e-10,1.34908566953435,0.351,0.189,1.28068160621141e-06
Gene2017,0,0.971887550200803,0.955414012738854,0.137081599470157,-1.09780108316161,0.028,0.045,1
Gene2018,0,0.889558232931727,0.91932059447983,,,,,
Gene2019,0,0.91566265060241,0.915074309978769,,,,,
Gene2020,0,0.849397590361446,0.870488322717622,0.19953927865443,0.515084545088812,0.151,0.13,1
Gene2021,0,0.92570281124498,0.94692144373673,0.104650480629667,0.629179369713748,0.074,0.053,1
Gene2022,2.75400036759182,0.927710843373494,0.978768577494692,4.1300809389055e-05,2.40801840994208,0.072,0.021,0.147691694375261
Gene2023,3.01808095246167,0.678714859437751,0.951167728237792,2.30608247205154e-28,2.71890894670584,0.321,0.049,8.24655092005632e-25
Gene2024,0,0.947791164658635,0.974522292993631,0.0185729994604956,1.7776409317608,0.052,0.025,1
Gene2025,-2.60633544627501,0.897590361445783,0.645435244161359,4.95171912001613e-21,-2.10290352985729,0.102,0.355,1.77073475731777e-17
Gene2026,0,0.686746987951807,0.740976645435244,0.0621951786844599,0.339940975143509,0.313,0.259,1
Gene2027,0.735173676351911,0.542168674698795,0.721868365180467,2.00093225930627e-10,1.044812235644,0.458,0.278,7.15533375927922e-07
Gene2028,0,0.921686746987952,0.942675159235669,0.25737218622195,0.197861872389472,0.078,0.057,1
Gene2029,0,0.831325301204819,0.866242038216561,0.149316059586089,0.43211467092433,0.169,0.134,1
Gene2030,3.00129635498365,0.718875502008032,0.953290870488323,4.85418211386443e-24,3.04893661626447,0.281,0.047,1.73585552391792e-20
Gene2031,0,0.951807228915663,0.959660297239915,0.504898158625773,0.74852147459259,0.048,0.04,1
Gene2032,0,0.929718875502008,0.940552016985138,0.400111957069012,0.415925059387102,0.07,0.059,1
Gene2033,0,0.91566265060241,0.94692144373673,0.0195838827338101,1.28509144113865,0.084,0.053,1
Gene2034,0,0.905622489959839,0.910828025477707,0.892128698388106,-0.30563644604632,0.094,0.089,1
Gene2035,0,0.959839357429719,0.955414012738854,0.590360925683849,-0.460272808386871,0.04,0.045,1
Gene2036,0,0.863453815261044,0.906581740976645,0.0258275948805103,0.765900962632475,0.137,0.093,1
Gene2037,0,0.913654618473896,0.949044585987261,0.0394005849519963,0.97152996029177,0.086,0.051,1
Gene2038,0,0.885542168674699,0.906581740976645,0.355161485747082,0.298062232461121,0.114,0.093,1
Gene2039,0,0.877510040160643,0.893842887473461,,,,,
Gene2040,0,0.909638554216867,0.938428874734607,0.0877260262678308,0.786398555474662,0.09,0.062,1
Gene2041,0,0.708835341365462,0.738853503184713,0.205422578816466,0.320881564408226,0.291,0.261,1
Gene2042,0,0.929718875502008,0.940552016985138,0.541070002871888,0.22394055794301,0.07,0.059,1
Gene2043,3.03560129322961,0.853413654618474,0.987261146496815,2.82711398591033e-14,3.73151068006396,0.147,0.013,1.01097596136153e-10
Gene2044,0,0.91566265060241,0.923566878980892,,,,,
Gene2045,0,0.801204819277108,0.857749469214437,0.0218905484215438,0.720293634422086,0.199,0.142,1
Gene2046,0,0.867469879518072,0.842887473460722,0.355459263680038,-0.208938371142322,0.133,0.157,1
Gene2047,0,0.825301204819277,0.868365180467091,0.0435844506718868,0.549588844703364,0.175,0.132,1
Gene2048,0,0.913654618473896,0.942675159235669,0.0349808934790448,1.29242706902263,0.086,0.057,1
Gene2049,0.921718956593667,0.761044176706827,0.908704883227176,1.25987785812546e-10,1.6234022294175,0.239,0.091,4.50532322065666e-07
Gene2050,0,0.58433734939759,0.653927813163482,0.00673268589237567,0.543582332158611,0.416,0.346,1
Gene2051,0,0.805220883534137,0.830148619957537,0.353372289264308,0.185849612885107,0.195,0.17,1
Gene2052,0,0.847389558232932,0.876857749469215,,,,,
Gene2053,0,0.905622489959839,0.887473460721868,,,,,
Gene2054,0,0.981927710843373,0.970276008492569,0.121596305361973,-1.66764257026622,0.018,0.03,1
Gene2055,0,0.951807228915663,0.9447983014862,0.884654312254396,0.117793737846719,0.048,0.055,1
Gene2056,0.857197893437232,0.997991967871486,0.997876857749469,,,,,
Gene2057,0,0.823293172690763,0.866242038216561,0.0908906496824399,0.258319462860554,0.177,0.134,1
Gene2058,0,0.751004016064257,0.825902335456476,0.00142047200982944,0.674874433405675,0.249,0.174,1
Gene2059,0,0.829317269076305,0.857749469214437,0.151276154845918,0.266829133967921,0.171,0.142,1
Gene2060,-0.618128592700882,0.849397590361446,0.821656050955414,0.278982576991259,-0.259314830513011,0.151,0.178,1
Gene2061,-2.59467634224898,0.8714859437751,0.462845010615711,5.89240189527041e-48,-3.01191363143938,0.129,0.537,2.1071229177487e-44
Gene2062,0,0.805220883534137,0.842887473460722,0.111996300996319,0.543046757959526,0.195,0.157,1
Gene2063,0,0.929718875502008,0.923566878980892,,,,,
Gene2064,0,0.881526104417671,0.889596602972399,,,,,
Gene2065,0,0.769076305220884,0.768577494692145,0.963125439482,-0.116704954873846,0.231,0.231,1
Gene2066,0,0.821285140562249,0.832271762208068,0.380124399303988,0.368179345441873,0.179,0.168,1
Gene2067,0,0.654618473895582,0.683651804670913,0.234340945012721,0.14182847901928,0.345,0.316,1
Gene2068,0,0.730923694779117,0.732484076433121,0.558250810391936,0.165373002548781,0.269,0.268,1
Gene2069,0,0.945783132530121,0.932059447983015,0.711611956795365,0.336688679623077,0.054,0.068,1
Gene2070,0,0.791164658634538,0.808917197452229,0.402695709416405,0.233070007695099,0.209,0.191,1
Gene2071,0,0.929718875502008,0.923566878980892,0.954553515853979,0.293606568060459,0.07,0.076,1
Gene2072,0,0.913654618473896,0.9447983014862,0.0379853242521061,0.900977603897585,0.086,0.055,1
Gene2073,0,0.817269076305221,0.83651804670913,0.281588381423671,0.259089278343512,0.183,0.163,1
Gene2074,0,0.825301204819277,0.874734607218684,0.0190829348348132,0.684511044048687,0.175,0.125,1
Gene2075,0,0.91566265060241,0.951167728237792,0.051301076962642,0.459422349431818,0.084,0.049,1
Gene2076,1.00657714311062,0.5,0.719745222929936,1.01565132547857e-16,1.49171109954642,0.5,0.28,3.63196913991138e-13
Gene2077,2.86728345288503,0.767068273092369,0.983014861995754,4.64120844634164e-24,4.30685634762531,0.233,0.017,1.65969614041177e-20
Gene2078,1.08087638596124,0.853413654618474,0.927813163481953,0.000169040623262872,1.12535997192698,0.147,0.072,0.604489268788031
Gene2079,0,0.937751004016064,0.932059447983015,0.72290569614106,-0.218922055056415,0.062,0.068,1
Gene2080,0,0.805220883534137,0.83864118895966,0.107977684996429,0.604746154286559,0.195,0.161,1
Gene2081,2.67066101636736,0.931726907630522,0.985138004246284,7.19553856256572e-05,1.75183826200337,0.068,0.015,0.25731245899735
Gene2082,0,0.941767068273092,0.949044585987261,0.381217436485958,0.625626934172265,0.058,0.051,1
Gene2083,0,0.93574297188755,0.934182590233546,0.82113130759776,-0.325381134745359,0.064,0.066,1
Gene2084,0,0.985943775100402,0.985138004246284,0.857862927052869,-0.294301343407318,0.014,0.015,1
Gene2085,0,0.893574297188755,0.908704883227176,0.49266831418352,0.198520314185266,0.106,0.091,1
Gene2086,0,0.831325301204819,0.908704883227176,0.000342865303905244,1.07270735560339,0.169,0.091,1
Gene2087,0,0.969879518072289,0.959660297239915,0.299621325628709,-0.751891641450658,0.03,0.04,1
Gene2088,3.36635782878884,0.959839357429719,0.993630573248408,0.000446387740166386,3.1270268479658,0.04,0.006,1
Gene2089,0,0.979919678714859,0.983014861995754,0.478457366259526,0.916344686956953,0.02,0.017,1
Gene2090,0,0.859437751004016,0.874734607218684,0.304919589308688,0.537600980157326,0.141,0.125,1
Gene2091,0,0.899598393574297,0.883227176220807,,,,,
Gene2092,0,0.929718875502008,0.923566878980892,0.446815661677935,-0.780340812067044,0.07,0.076,1
Gene2093,0,0.869477911646586,0.893842887473461,0.07995741446753,0.774147257639172,0.131,0.106,1
Gene2094,0,0.899598393574297,0.904458598726115,,,,,
Gene2095,0,0.821285140562249,0.86411889596603,0.0752110385579248,0.376211296436872,0.179,0.136,1
Gene2096,0,0.971887550200803,0.983014861995754,0.191216283837003,1.22699957809465,0.028,0.017,1
Gene2097,0,0.849397590361446,0.898089171974522,0.0105448944697408,0.894592702297509,0.151,0.102,1
Gene2098,-0.948939588901634,0.853413654618474,0.73036093418259,1.16553417006157e-06,-1.15413295143286,0.147,0.27,0.00416795019214016
Gene2099,0,0.955823293172691,0.966029723991507,,,,,
Gene2100,0,0.614457831325301,0.643312101910828,0.0586529878133838,0.466901075744811,0.386,0.357,1
Gene2101,0,0.769076305220884,0.815286624203822,0.116204186474877,0.17712090476496,0.231,0.185,1
Gene2102,0,0.785140562248996,0.821656050955414,0.0976865902097184,0.406516036316917,0.215,0.178,1
Gene2103,-1.33185118986779,0.919678714859438,0.851380042462845,0.000866016538821302,-0.989875232475886,0.08,0.149,1
Gene2104,0,0.919678714859438,0.949044585987261,0.0560721569257809,1.08128920476951,0.08,0.051,1
Gene2105,0,0.833333333333333,0.881104033970276,0.0572695615809903,0.435585561068389,0.167,0.119,1
Gene2106,0,0.899598393574297,0.953290870488323,0.00156614111919422,1.04790876590147,0.1,0.047,1
Gene2107,0,0.889558232931727,0.915074309978769,0.153583818289587,0.370167197492565,0.11,0.085,1
Gene2108,3.39230486932953,0.833333333333333,0.987261146496815,5.50961268702185e-17,3.69010336660598,0.167,0.013,1.97023749687902e-13
Gene2109,0,0.825301204819277,0.83651804670913,0.514646896770064,0.41325548096046,0.175,0.163,1
Gene2110,0,0.949799196787149,0.970276008492569,0.190789528753662,0.254017259590914,0.05,0.03,1
Gene2111,0,0.941767068273092,0.953290870488323,,,,,
Gene2112,0,0.8714859437751,0.902335456475584,,,,,
Gene2113,0,0.939759036144578,0.9447983014862,0.841816039417354,-0.281522271833306,0.06,0.055,1
Gene2114,1.02816118292661,0.819277108433735,0.936305732484076,5.28692524234928e-08,1.48537199788256,0.181,0.064,0.00018906044666641
Gene2115,0,0.983935742971888,0.987261146496815,,,,,
Gene2116,0.96483026627912,0.562248995983936,0.732484076433121,5.1540315392811e-09,0.848802453141496,0.438,0.268,1.84308167844692e-05
Gene2117,0,0.987951807228916,0.985138004246284,0.856526206880534,0.131938759833448,0.012,0.015,1
